Query.ID Iteration Dok.Nummer Rang Score System
19982 Q0 10196 945 0.783 AK
19982 Q0 4677 946 0.783 AK
19982 Q0 25839 947 0.783 AK
19982 Q0 20556 948 0.783 AK
19982 Q0 22021 949 0.783 AK
19982 Q0 24770 950 0.783 AK
19982 Q0 17506 951 0.783 AK
19982 Q0 8794 952 0.783 AK
19982 Q0 19283 953 0.783 AK
19982 Q0 30098 954 0.783 AK
19982 Q0 30861 955 0.783 AK
19982 Q0 29208 956 0.783 AK
19982 Q0 8107 957 0.783 AK
19982 Q0 25329 958 0.783 AK
19982 Q0 16546 959 0.783 AK
19982 Q0 34234 960 0.783 AK
19982 Q0 37483 961 0.783 AK
19982 Q0 20003 962 0.783 AK
19982 Q0 32771 963 0.783 AK
19982 Q0 29099 964 0.783 AK
19982 Q0 5414 965 0.783 AK
19982 Q0 21649 966 0.783 AK
19982 Q0 21020 967 0.783 AK
19982 Q0 2012 968 0.783 AK
19982 Q0 29523 969 0.783 AK
19982 Q0 7340 970 0.783 AK
19982 Q0 24105 971 0.783 AK
19982 Q0 25058 972 0.783 AK
19982 Q0 2731 973 0.783 AK
19982 Q0 12595 974 0.783 AK
19982 Q0 20224 975 0.783 AK
19982 Q0 39657 976 0.783 AK
19982 Q0 23342 977 0.783 AK
19982 Q0 22627 978 0.783 AK
19982 Q0 39020 979 0.783 AK
19982 Q0 6886 980 0.783 AK
19982 Q0 17482 981 0.783 AK
19982 Q0 3143 982 0.783 AK
19982 Q0 16828 983 0.783 AK
19982 Q0 2103 984 0.783 AK
19982 Q0 28536 985 0.783 AK
19982 Q0 36922 986 0.783 AK
19982 Q0 37591 987 0.783 AK
19982 Q0 12992 988 0.783 AK
19982 Q0 13482 989 0.783 AK
19982 Q0 356 990 0.783 AK
19982 Q0 37837 991 0.783 AK
19982 Q0 2618 992 0.783 AK
19982 Q0 47 993 0.783 AK
19982 Q0 19923 994 0.783 AK
19982 Q0 25827 995 0.783 AK
19982 Q0 24014 996 0.783 AK
19982 Q0 22738 997 0.783 AK
19982 Q0 30115 998 0.783 AK
19982 Q0 36808 999 0.783 AK
21083 Q0 10226 0 0.880 AK
21083 Q0 6797 1 0.874 AK
21083 Q0 39080 2 0.873 AK
21083 Q0 31538 3 0.873 AK
21083 Q0 23582 4 0.872 AK
21083 Q0 13679 5 0.871 AK
21083 Q0 38390 6 0.869 AK
21083 Q0 251 7 0.864 AK
21083 Q0 19339 8 0.864 AK
21083 Q0 19145 9 0.862 AK
21083 Q0 30028 10 0.860 AK
21083 Q0 33688 11 0.859 AK
21083 Q0 14910 12 0.858 AK
21083 Q0 3056 13 0.857 AK
21083 Q0 37383 14 0.856 AK
21083 Q0 20365 15 0.855 AK
21083 Q0 10196 16 0.854 AK
21083 Q0 24696 17 0.854 AK
21083 Q0 12580 18 0.854 AK
21083 Q0 3015 19 0.852 AK
21083 Q0 3239 20 0.850 AK
21083 Q0 38401 21 0.850 AK
21083 Q0 19905 22 0.850 AK
21083 Q0 25215 23 0.849 AK
21083 Q0 22747 24 0.848 AK
21083 Q0 8046 25 0.848 AK
21083 Q0 29693 26 0.848 AK
21083 Q0 4050 27 0.847 AK
21083 Q0 6290 28 0.847 AK
21083 Q0 17196 29 0.846 AK
21083 Q0 22124 30 0.846 AK
21083 Q0 23786 31 0.846 AK
21083 Q0 25716 32 0.845 AK
21083 Q0 7428 33 0.845 AK
21083 Q0 21020 34 0.845 AK
21083 Q0 706 35 0.845 AK
21083 Q0 25368 36 0.845 AK
21083 Q0 12616 37 0.845 AK
21083 Q0 2469 38 0.845 AK
21083 Q0 13567 39 0.845 AK
21083 Q0 13070 40 0.844 AK
21083 Q0 39595 41 0.843 AK
21083 Q0 13237 42 0.842 AK
21083 Q0 1540 43 0.842 AK
21083 Q0 11709 44 0.842 AK
21083 Q0 22408 45 0.842 AK
21083 Q0 31394 46 0.841 AK
21083 Q0 33377 47 0.841 AK
21083 Q0 508 48 0.841 AK
21083 Q0 17748 49 0.841 AK
21083 Q0 33515 50 0.841 AK
21083 Q0 11223 51 0.841 AK
21083 Q0 16546 52 0.840 AK
21083 Q0 36510 53 0.840 AK
21083 Q0 28222 54 0.840 AK
21083 Q0 11416 55 0.840 AK
21083 Q0 2970 56 0.839 AK
21083 Q0 39258 57 0.839 AK
21083 Q0 39448 58 0.839 AK
21083 Q0 34544 59 0.839 AK
21083 Q0 2633 60 0.839 AK
21083 Q0 9895 61 0.838 AK
21083 Q0 5513 62 0.838 AK
21083 Q0 10174 63 0.838 AK
21083 Q0 10847 64 0.838 AK
21083 Q0 7441 65 0.838 AK
21083 Q0 31824 66 0.838 AK
21083 Q0 37228 67 0.837 AK
21083 Q0 3986 68 0.837 AK
21083 Q0 16023 69 0.837 AK
21083 Q0 7511 70 0.837 AK
21083 Q0 4684 71 0.837 AK
21083 Q0 138 72 0.837 AK
21083 Q0 17065 73 0.836 AK
21083 Q0 37257 74 0.836 AK
21083 Q0 38954 75 0.836 AK
21083 Q0 11195 76 0.836 AK
21083 Q0 38714 77 0.836 AK
21083 Q0 12116 78 0.836 AK
21083 Q0 35358 79 0.836 AK
21083 Q0 20014 80 0.835 AK
21083 Q0 3759 81 0.835 AK
21083 Q0 96 82 0.835 AK
21083 Q0 35417 83 0.835 AK
21083 Q0 480 84 0.835 AK
21083 Q0 1486 85 0.835 AK
21083 Q0 3844 86 0.835 AK
21083 Q0 18557 87 0.835 AK
21083 Q0 27155 88 0.835 AK
21083 Q0 33886 89 0.835 AK
21083 Q0 21614 90 0.835 AK
21083 Q0 10491 91 0.834 AK
21083 Q0 34495 92 0.834 AK
21083 Q0 35734 93 0.834 AK
21083 Q0 24070 94 0.834 AK
21083 Q0 24576 95 0.834 AK
21083 Q0 29221 96 0.834 AK
21083 Q0 39438 97 0.833 AK
21083 Q0 32466 98 0.833 AK
21083 Q0 14197 99 0.833 AK
21083 Q0 20141 100 0.833 AK
21083 Q0 7841 101 0.833 AK
21083 Q0 5815 102 0.833 AK
21083 Q0 7190 103 0.832 AK
21083 Q0 5470 104 0.832 AK
21083 Q0 27104 105 0.832 AK
21083 Q0 7562 106 0.832 AK
21083 Q0 30730 107 0.832 AK
21083 Q0 24138 108 0.832 AK
21083 Q0 13852 109 0.832 AK
21083 Q0 33488 110 0.832 AK
21083 Q0 8986 111 0.832 AK
21083 Q0 17234 112 0.832 AK
21083 Q0 21325 113 0.831 AK
21083 Q0 28298 114 0.831 AK
21083 Q0 28443 115 0.831 AK
21083 Q0 4628 116 0.831 AK
21083 Q0 14567 117 0.831 AK
21083 Q0 14164 118 0.830 AK
21083 Q0 2331 119 0.830 AK
21083 Q0 23643 120 0.830 AK
21083 Q0 16238 121 0.830 AK
21083 Q0 31119 122 0.830 AK
21083 Q0 20333 123 0.830 AK
21083 Q0 12313 124 0.830 AK
21083 Q0 845 125 0.830 AK
21083 Q0 34140 126 0.829 AK
21083 Q0 19499 127 0.829 AK
21083 Q0 17071 128 0.829 AK
21083 Q0 16899 129 0.829 AK
21083 Q0 10944 130 0.829 AK
21083 Q0 7768 131 0.829 AK
21083 Q0 7172 132 0.829 AK
21083 Q0 8775 133 0.828 AK
21083 Q0 22787 134 0.828 AK
21083 Q0 20224 135 0.828 AK
21083 Q0 15344 136 0.828 AK
21083 Q0 22330 137 0.828 AK
21083 Q0 31702 138 0.828 AK
21083 Q0 14150 139 0.828 AK
21083 Q0 32431 140 0.828 AK
21083 Q0 38999 141 0.827 AK
21083 Q0 13562 142 0.827 AK
21083 Q0 7025 143 0.827 AK
21083 Q0 10434 144 0.827 AK
21083 Q0 39405 145 0.827 AK
21083 Q0 25771 146 0.827 AK
21083 Q0 21797 147 0.826 AK
21083 Q0 27561 148 0.826 AK
21083 Q0 25577 149 0.826 AK
21083 Q0 27874 150 0.825 AK
21083 Q0 33497 151 0.825 AK
21083 Q0 25818 152 0.825 AK
21083 Q0 4346 153 0.825 AK
21083 Q0 21355 154 0.825 AK
21083 Q0 12084 155 0.825 AK
21083 Q0 22869 156 0.825 AK
21083 Q0 16484 157 0.825 AK
21083 Q0 18020 158 0.825 AK
21083 Q0 6986 159 0.825 AK
21083 Q0 1817 160 0.825 AK
21083 Q0 7500 161 0.825 AK
21083 Q0 36231 162 0.825 AK
21083 Q0 10156 163 0.825 AK
21083 Q0 9243 164 0.824 AK
21083 Q0 6502 165 0.824 AK
21083 Q0 8170 166 0.824 AK
21083 Q0 21314 167 0.824 AK
21083 Q0 14920 168 0.824 AK
21083 Q0 11065 169 0.824 AK
21083 Q0 38387 170 0.824 AK
21083 Q0 28471 171 0.824 AK
21083 Q0 13367 172 0.824 AK
21083 Q0 39698 173 0.824 AK
21083 Q0 15135 174 0.824 AK
21083 Q0 29169 175 0.824 AK
21083 Q0 36490 176 0.824 AK
21083 Q0 35301 177 0.824 AK
21083 Q0 39098 178 0.823 AK
21083 Q0 2824 179 0.823 AK
21083 Q0 25875 180 0.823 AK
21083 Q0 4405 181 0.823 AK
21083 Q0 11699 182 0.823 AK
21083 Q0 33346 183 0.823 AK
21083 Q0 7680 184 0.823 AK
21083 Q0 37745 185 0.823 AK
21083 Q0 10466 186 0.823 AK
21083 Q0 35252 187 0.823 AK
21083 Q0 39779 188 0.823 AK
21083 Q0 31914 189 0.823 AK
21083 Q0 13887 190 0.822 AK
21083 Q0 34292 191 0.822 AK
21083 Q0 36322 192 0.822 AK
21083 Q0 36634 193 0.822 AK
21083 Q0 9023 194 0.822 AK
21083 Q0 14125 195 0.822 AK
21083 Q0 22378 196 0.822 AK
21083 Q0 14333 197 0.822 AK
21083 Q0 19511 198 0.822 AK
21083 Q0 10626 199 0.822 AK
21083 Q0 32788 200 0.822 AK
21083 Q0 18704 201 0.822 AK
21083 Q0 14055 202 0.822 AK
21083 Q0 11776 203 0.822 AK
21083 Q0 32790 204 0.822 AK
21083 Q0 38997 205 0.822 AK
21083 Q0 21087 206 0.822 AK
21083 Q0 39014 207 0.821 AK
21083 Q0 36110 208 0.821 AK
21083 Q0 14721 209 0.821 AK
21083 Q0 11735 210 0.821 AK
21083 Q0 27584 211 0.821 AK
21083 Q0 12338 212 0.821 AK
21083 Q0 18773 213 0.821 AK
21083 Q0 6699 214 0.821 AK
21083 Q0 22649 215 0.821 AK
21083 Q0 25602 216 0.821 AK
21083 Q0 39289 217 0.821 AK
21083 Q0 33841 218 0.821 AK
21083 Q0 25666 219 0.821 AK
21083 Q0 31086 220 0.821 AK
21083 Q0 26251 221 0.821 AK
21083 Q0 37354 222 0.821 AK
21083 Q0 11381 223 0.821 AK
21083 Q0 24751 224 0.820 AK
21083 Q0 15947 225 0.820 AK
21083 Q0 8192 226 0.820 AK
21083 Q0 35709 227 0.820 AK
21083 Q0 21082 228 0.820 AK
21083 Q0 2174 229 0.820 AK
21083 Q0 11462 230 0.820 AK
21083 Q0 39646 231 0.820 AK
21083 Q0 32066 232 0.820 AK
21083 Q0 23613 233 0.820 AK
21083 Q0 26963 234 0.820 AK
21083 Q0 25121 235 0.820 AK
21083 Q0 26254 236 0.820 AK
21083 Q0 38115 237 0.820 AK
21083 Q0 32806 238 0.820 AK
21083 Q0 21205 239 0.820 AK
21083 Q0 23957 240 0.820 AK
21083 Q0 32006 241 0.820 AK
21083 Q0 24665 242 0.820 AK
21083 Q0 9340 243 0.820 AK
21083 Q0 16006 244 0.820 AK
21083 Q0 12159 245 0.820 AK
21083 Q0 16231 246 0.820 AK
21083 Q0 16277 247 0.819 AK
21083 Q0 25485 248 0.819 AK
21083 Q0 37588 249 0.819 AK
21083 Q0 501 250 0.819 AK
21083 Q0 7911 251 0.819 AK
21083 Q0 12728 252 0.819 AK
21083 Q0 22228 253 0.819 AK
21083 Q0 25958 254 0.819 AK
21083 Q0 33670 255 0.819 AK
21083 Q0 22678 256 0.819 AK
21083 Q0 10348 257 0.819 AK
21083 Q0 30857 258 0.819 AK
21083 Q0 39683 259 0.819 AK
21083 Q0 27659 260 0.819 AK
21083 Q0 37047 261 0.819 AK
21083 Q0 16856 262 0.819 AK
21083 Q0 8806 263 0.818 AK
21083 Q0 34455 264 0.818 AK
21083 Q0 24742 265 0.818 AK
21083 Q0 3300 266 0.818 AK
21083 Q0 19556 267 0.818 AK
21083 Q0 21606 268 0.818 AK
21083 Q0 31514 269 0.818 AK
21083 Q0 5916 270 0.818 AK
21083 Q0 33460 271 0.818 AK
21083 Q0 33179 272 0.818 AK
21083 Q0 14329 273 0.818 AK
21083 Q0 31599 274 0.818 AK
21083 Q0 39827 275 0.818 AK
21083 Q0 8819 276 0.818 AK
21083 Q0 9004 277 0.818 AK
21083 Q0 39204 278 0.817 AK
21083 Q0 2900 279 0.817 AK
21083 Q0 12378 280 0.817 AK
21083 Q0 871 281 0.817 AK
21083 Q0 3065 282 0.817 AK
21083 Q0 8608 283 0.817 AK
21083 Q0 18814 284 0.817 AK
21083 Q0 21403 285 0.817 AK
21083 Q0 5986 286 0.817 AK
21083 Q0 33827 287 0.817 AK
21083 Q0 12379 288 0.817 AK
21083 Q0 30829 289 0.817 AK
21083 Q0 14542 290 0.817 AK
21083 Q0 30033 291 0.817 AK
21083 Q0 35540 292 0.817 AK
21083 Q0 34660 293 0.817 AK
21083 Q0 19592 294 0.817 AK
21083 Q0 13351 295 0.817 AK
21083 Q0 37016 296 0.817 AK
21083 Q0 17333 297 0.817 AK
21083 Q0 14847 298 0.817 AK
21083 Q0 29614 299 0.816 AK
21083 Q0 21107 300 0.816 AK
21083 Q0 38550 301 0.816 AK
21083 Q0 25841 302 0.816 AK
21083 Q0 22677 303 0.816 AK
21083 Q0 34655 304 0.816 AK
21083 Q0 39 305 0.816 AK
21083 Q0 22011 306 0.816 AK
21083 Q0 6170 307 0.816 AK
21083 Q0 27084 308 0.816 AK
21083 Q0 27240 309 0.816 AK
21083 Q0 18676 310 0.816 AK
21083 Q0 19413 311 0.816 AK
21083 Q0 6388 312 0.816 AK
21083 Q0 16837 313 0.816 AK
21083 Q0 34939 314 0.815 AK
21083 Q0 21283 315 0.815 AK
21083 Q0 31703 316 0.815 AK
21083 Q0 22974 317 0.815 AK
21083 Q0 23984 318 0.815 AK
21083 Q0 17683 319 0.815 AK
21083 Q0 22363 320 0.815 AK
21083 Q0 11243 321 0.815 AK
21083 Q0 17660 322 0.815 AK
21083 Q0 21116 323 0.815 AK
21083 Q0 30551 324 0.815 AK
21083 Q0 25810 325 0.815 AK
21083 Q0 1804 326 0.815 AK
21083 Q0 20594 327 0.815 AK
21083 Q0 39554 328 0.815 AK
21083 Q0 17733 329 0.815 AK
21083 Q0 35826 330 0.815 AK
21083 Q0 27989 331 0.815 AK
21083 Q0 20543 332 0.815 AK
21083 Q0 18185 333 0.815 AK
21083 Q0 30630 334 0.815 AK
21083 Q0 2361 335 0.815 AK
21083 Q0 22614 336 0.815 AK
21083 Q0 32820 337 0.815 AK
21083 Q0 22867 338 0.815 AK
21083 Q0 23235 339 0.815 AK
21083 Q0 15892 340 0.815 AK
21083 Q0 27474 341 0.815 AK
21083 Q0 236 342 0.815 AK
21083 Q0 7865 343 0.814 AK
21083 Q0 34410 344 0.814 AK
21083 Q0 13937 345 0.814 AK
21083 Q0 26907 346 0.814 AK
21083 Q0 3848 347 0.814 AK
21083 Q0 26413 348 0.814 AK
21083 Q0 4841 349 0.814 AK
21083 Q0 13893 350 0.814 AK
21083 Q0 37438 351 0.814 AK
21083 Q0 36717 352 0.814 AK
21083 Q0 3488 353 0.814 AK
21083 Q0 33826 354 0.814 AK
21083 Q0 26900 355 0.814 AK
21083 Q0 14248 356 0.814 AK
21083 Q0 19770 357 0.814 AK
21083 Q0 12372 358 0.814 AK
21083 Q0 14606 359 0.814 AK
21083 Q0 38637 360 0.814 AK
21083 Q0 29316 361 0.814 AK
21083 Q0 14708 362 0.814 AK
21083 Q0 28854 363 0.814 AK
21083 Q0 1372 364 0.814 AK
21083 Q0 39358 365 0.814 AK
21083 Q0 3592 366 0.814 AK
21083 Q0 25617 367 0.814 AK
21083 Q0 33065 368 0.814 AK
21083 Q0 15141 369 0.813 AK
21083 Q0 22103 370 0.813 AK
21083 Q0 16101 371 0.813 AK
21083 Q0 14175 372 0.813 AK
21083 Q0 16125 373 0.813 AK
21083 Q0 21309 374 0.813 AK
21083 Q0 27566 375 0.813 AK
21083 Q0 18848 376 0.813 AK
21083 Q0 21548 377 0.813 AK
21083 Q0 22506 378 0.813 AK
21083 Q0 34724 379 0.813 AK
21083 Q0 29958 380 0.813 AK
21083 Q0 12870 381 0.813 AK
21083 Q0 17774 382 0.813 AK
21083 Q0 3324 383 0.813 AK
21083 Q0 28158 384 0.813 AK
21083 Q0 16996 385 0.813 AK
21083 Q0 19283 386 0.813 AK
21083 Q0 291 387 0.812 AK
21083 Q0 3977 388 0.812 AK
21083 Q0 18647 389 0.812 AK
21083 Q0 17816 390 0.812 AK
21083 Q0 24199 391 0.812 AK
21083 Q0 6658 392 0.812 AK
21083 Q0 27505 393 0.812 AK
21083 Q0 793 394 0.812 AK
21083 Q0 8352 395 0.812 AK
21083 Q0 10125 396 0.812 AK
21083 Q0 16480 397 0.812 AK
21083 Q0 27021 398 0.812 AK
21083 Q0 22524 399 0.812 AK
21083 Q0 30575 400 0.812 AK
21083 Q0 39922 401 0.812 AK
21083 Q0 33544 402 0.812 AK
21083 Q0 32726 403 0.812 AK
21083 Q0 3689 404 0.812 AK
21083 Q0 1600 405 0.812 AK
21083 Q0 11121 406 0.812 AK
21083 Q0 2149 407 0.812 AK
21083 Q0 23265 408 0.812 AK
21083 Q0 5541 409 0.812 AK
21083 Q0 17084 410 0.812 AK
21083 Q0 35106 411 0.812 AK
21083 Q0 20708 412 0.812 AK
21083 Q0 36567 413 0.812 AK
21083 Q0 25112 414 0.812 AK
21083 Q0 38022 415 0.812 AK
21083 Q0 37196 416 0.812 AK
21083 Q0 39764 417 0.812 AK
21083 Q0 36347 418 0.811 AK
21083 Q0 18895 419 0.811 AK
21083 Q0 20036 420 0.811 AK
21083 Q0 28776 421 0.811 AK
21083 Q0 31922 422 0.811 AK
21083 Q0 2141 423 0.811 AK
21083 Q0 2223 424 0.811 AK
21083 Q0 33215 425 0.811 AK
21083 Q0 1348 426 0.811 AK
21083 Q0 27059 427 0.811 AK
21083 Q0 14321 428 0.811 AK
21083 Q0 13261 429 0.811 AK
21083 Q0 5781 430 0.811 AK
21083 Q0 1780 431 0.811 AK
21083 Q0 11803 432 0.811 AK
21083 Q0 10358 433 0.811 AK
21083 Q0 19148 434 0.811 AK
21083 Q0 5072 435 0.811 AK
21083 Q0 22827 436 0.811 AK
21083 Q0 17425 437 0.811 AK
21083 Q0 16730 438 0.811 AK
21083 Q0 11641 439 0.811 AK
21083 Q0 28501 440 0.811 AK
21083 Q0 25850 441 0.811 AK
21083 Q0 531 442 0.811 AK
21083 Q0 10544 443 0.811 AK
21083 Q0 29664 444 0.811 AK
21083 Q0 37075 445 0.811 AK
21083 Q0 22337 446 0.810 AK
21083 Q0 4236 447 0.810 AK
21083 Q0 8978 448 0.810 AK
21083 Q0 6085 449 0.810 AK
21083 Q0 27519 450 0.810 AK
21083 Q0 26664 451 0.810 AK
21083 Q0 12836 452 0.810 AK
21083 Q0 19276 453 0.810 AK
21083 Q0 14870 454 0.810 AK
21083 Q0 27945 455 0.810 AK
21083 Q0 8835 456 0.810 AK
21083 Q0 7694 457 0.810 AK
21083 Q0 7178 458 0.810 AK
21083 Q0 25460 459 0.810 AK
21083 Q0 6624 460 0.810 AK
21083 Q0 19008 461 0.810 AK
21083 Q0 35594 462 0.810 AK
21083 Q0 24123 463 0.810 AK
21083 Q0 8861 464 0.810 AK
21083 Q0 29205 465 0.810 AK
21083 Q0 30161 466 0.810 AK
21083 Q0 36139 467 0.810 AK
21083 Q0 32188 468 0.810 AK
21083 Q0 35150 469 0.810 AK
21083 Q0 65 470 0.810 AK
21083 Q0 35576 471 0.810 AK
21083 Q0 32373 472 0.810 AK
21083 Q0 7709 473 0.810 AK
21083 Q0 7323 474 0.810 AK
21083 Q0 11733 475 0.810 AK
21083 Q0 15773 476 0.810 AK
21083 Q0 25253 477 0.809 AK
21083 Q0 18007 478 0.809 AK
21083 Q0 16511 479 0.809 AK
21083 Q0 14275 480 0.809 AK
21083 Q0 1755 481 0.809 AK
21083 Q0 34207 482 0.809 AK
21083 Q0 11746 483 0.809 AK
21083 Q0 16079 484 0.809 AK
21083 Q0 14821 485 0.809 AK
21083 Q0 19720 486 0.809 AK
21083 Q0 37488 487 0.809 AK
21083 Q0 11620 488 0.809 AK
21083 Q0 21600 489 0.809 AK
21083 Q0 38656 490 0.809 AK
21083 Q0 5821 491 0.809 AK
21083 Q0 17715 492 0.809 AK
21083 Q0 8272 493 0.809 AK
21083 Q0 28446 494 0.809 AK
21083 Q0 33821 495 0.809 AK
21083 Q0 23530 496 0.809 AK
21083 Q0 11581 497 0.809 AK
21083 Q0 22708 498 0.809 AK
21083 Q0 3974 499 0.809 AK
21083 Q0 37915 500 0.809 AK
21083 Q0 38114 501 0.809 AK
21083 Q0 25839 502 0.809 AK
21083 Q0 20003 503 0.809 AK
21083 Q0 2491 504 0.808 AK
21083 Q0 12354 505 0.808 AK
21083 Q0 9399 506 0.808 AK
21083 Q0 22452 507 0.808 AK
21083 Q0 25236 508 0.808 AK
21083 Q0 35960 509 0.808 AK
21083 Q0 10583 510 0.808 AK
21083 Q0 35687 511 0.808 AK
21083 Q0 38626 512 0.808 AK
21083 Q0 10557 513 0.808 AK
21083 Q0 7662 514 0.808 AK
21083 Q0 9928 515 0.808 AK
21083 Q0 28341 516 0.808 AK
21083 Q0 14267 517 0.808 AK
21083 Q0 13641 518 0.808 AK
21083 Q0 20405 519 0.808 AK
21083 Q0 36680 520 0.808 AK
21083 Q0 11377 521 0.808 AK
21083 Q0 25155 522 0.808 AK
21083 Q0 3881 523 0.808 AK
21083 Q0 29691 524 0.808 AK
21083 Q0 37608 525 0.808 AK
21083 Q0 24903 526 0.808 AK
21083 Q0 14070 527 0.808 AK
21083 Q0 21413 528 0.808 AK
21083 Q0 9890 529 0.808 AK
21083 Q0 32313 530 0.808 AK
21083 Q0 35715 531 0.808 AK
21083 Q0 26693 532 0.808 AK
21083 Q0 4607 533 0.808 AK
21083 Q0 4929 534 0.808 AK
21083 Q0 29253 535 0.808 AK
21083 Q0 26822 536 0.808 AK
21083 Q0 38177 537 0.808 AK
21083 Q0 37197 538 0.808 AK
21083 Q0 14156 539 0.808 AK
21083 Q0 21342 540 0.808 AK
21083 Q0 12149 541 0.808 AK
21083 Q0 19606 542 0.808 AK
21083 Q0 30652 543 0.808 AK
21083 Q0 36865 544 0.807 AK
21083 Q0 31693 545 0.807 AK
21083 Q0 7053 546 0.807 AK
21083 Q0 21753 547 0.807 AK
21083 Q0 19981 548 0.807 AK
21083 Q0 14484 549 0.807 AK
21083 Q0 26465 550 0.807 AK
21083 Q0 26084 551 0.807 AK
21083 Q0 11188 552 0.807 AK
21083 Q0 17636 553 0.807 AK
21083 Q0 27660 554 0.807 AK
21083 Q0 15783 555 0.807 AK
21083 Q0 9903 556 0.807 AK
21083 Q0 12787 557 0.807 AK
21083 Q0 17356 558 0.807 AK
21083 Q0 36922 559 0.807 AK
21083 Q0 1830 560 0.807 AK
21083 Q0 22551 561 0.807 AK
21083 Q0 23501 562 0.807 AK
21083 Q0 37701 563 0.807 AK
21083 Q0 10694 564 0.807 AK
21083 Q0 9265 565 0.807 AK
21083 Q0 19906 566 0.807 AK
21083 Q0 4193 567 0.807 AK
21083 Q0 2818 568 0.807 AK
21083 Q0 16545 569 0.807 AK
21083 Q0 39807 570 0.807 AK
21083 Q0 33642 571 0.807 AK
21083 Q0 26085 572 0.807 AK
21083 Q0 12438 573 0.807 AK
21083 Q0 19743 574 0.806 AK
21083 Q0 18870 575 0.806 AK
21083 Q0 1404 576 0.806 AK
21083 Q0 24103 577 0.806 AK
21083 Q0 18336 578 0.806 AK
21083 Q0 19746 579 0.806 AK
21083 Q0 276 580 0.806 AK
21083 Q0 18290 581 0.806 AK
21083 Q0 13848 582 0.806 AK
21083 Q0 27371 583 0.806 AK
21083 Q0 13980 584 0.806 AK
21083 Q0 38602 585 0.806 AK
21083 Q0 9376 586 0.806 AK
21083 Q0 10507 587 0.806 AK
21083 Q0 25329 588 0.806 AK
21083 Q0 37777 589 0.806 AK
21083 Q0 20992 590 0.806 AK
21083 Q0 6455 591 0.806 AK
21083 Q0 37154 592 0.806 AK
21083 Q0 27480 593 0.806 AK
21083 Q0 2391 594 0.806 AK
21083 Q0 18321 595 0.806 AK
21083 Q0 2233 596 0.806 AK
21083 Q0 29818 597 0.806 AK
21083 Q0 18379 598 0.806 AK
21083 Q0 11525 599 0.806 AK
21083 Q0 26540 600 0.806 AK
21083 Q0 4643 601 0.806 AK
21083 Q0 617 602 0.806 AK
21083 Q0 36 603 0.806 AK
21083 Q0 7495 604 0.806 AK
21083 Q0 2411 605 0.806 AK
21083 Q0 26538 606 0.805 AK
21083 Q0 15082 607 0.805 AK
21083 Q0 27758 608 0.805 AK
21083 Q0 6055 609 0.805 AK
21083 Q0 32982 610 0.805 AK
21083 Q0 28722 611 0.805 AK
21083 Q0 10755 612 0.805 AK
21083 Q0 19548 613 0.805 AK
21083 Q0 19416 614 0.805 AK
21083 Q0 11418 615 0.805 AK
21083 Q0 34591 616 0.805 AK
21083 Q0 3197 617 0.805 AK
21083 Q0 2358 618 0.805 AK
21083 Q0 37193 619 0.805 AK
21083 Q0 8065 620 0.805 AK
21083 Q0 27060 621 0.805 AK
21083 Q0 15499 622 0.805 AK
21083 Q0 21464 623 0.805 AK
21083 Q0 21812 624 0.805 AK
21083 Q0 2500 625 0.805 AK
21083 Q0 24056 626 0.805 AK
21083 Q0 18237 627 0.805 AK
21083 Q0 34205 628 0.805 AK
21083 Q0 5820 629 0.805 AK
21083 Q0 12980 630 0.805 AK
21083 Q0 26816 631 0.805 AK
21083 Q0 39664 632 0.804 AK
21083 Q0 10517 633 0.804 AK
21083 Q0 4677 634 0.804 AK
21083 Q0 20623 635 0.804 AK
21083 Q0 16520 636 0.804 AK
21083 Q0 6271 637 0.804 AK
21083 Q0 11979 638 0.804 AK
21083 Q0 198 639 0.804 AK
21083 Q0 25437 640 0.804 AK
21083 Q0 39949 641 0.804 AK
21083 Q0 15150 642 0.804 AK
21083 Q0 28382 643 0.804 AK
21083 Q0 20438 644 0.804 AK
21083 Q0 37399 645 0.804 AK
21083 Q0 36493 646 0.804 AK
21083 Q0 29910 647 0.804 AK
21083 Q0 26141 648 0.804 AK
21083 Q0 18929 649 0.804 AK
21083 Q0 22187 650 0.804 AK
21083 Q0 1993 651 0.804 AK
21083 Q0 20858 652 0.804 AK
21083 Q0 35409 653 0.804 AK
21083 Q0 18458 654 0.804 AK
21083 Q0 8762 655 0.804 AK
21083 Q0 14361 656 0.804 AK
21083 Q0 4156 657 0.804 AK
21083 Q0 33363 658 0.804 AK
21083 Q0 13523 659 0.804 AK
21083 Q0 5434 660 0.804 AK
21083 Q0 32474 661 0.804 AK
21083 Q0 30894 662 0.804 AK
21083 Q0 37677 663 0.804 AK
21083 Q0 32753 664 0.803 AK
21083 Q0 24014 665 0.803 AK
21083 Q0 23346 666 0.803 AK
21083 Q0 20809 667 0.803 AK
21083 Q0 3222 668 0.803 AK
21083 Q0 26182 669 0.803 AK
21083 Q0 22445 670 0.803 AK
21083 Q0 6390 671 0.803 AK
21083 Q0 3934 672 0.803 AK
21083 Q0 16168 673 0.803 AK
21083 Q0 11877 674 0.803 AK
21083 Q0 34909 675 0.803 AK
21083 Q0 28739 676 0.803 AK
21083 Q0 12646 677 0.803 AK
21083 Q0 12810 678 0.803 AK
21083 Q0 33337 679 0.803 AK
21083 Q0 12435 680 0.803 AK
